musicId,fileName,title,artist,album,duration,chorus_start_time,chorus_end_time,audspec_lengthL1norm_sma_meanSegLen,audspec_lengthL1norm_sma_stddev,audspec_lengthL1norm_sma_skewness,audspec_lengthL1norm_sma_kurtosis,audspec_lengthL1norm_sma_maxSegLen,audspecRasta_lengthL1norm_sma_meanSegLen,audspecRasta_lengthL1norm_sma_stddev,audspecRasta_lengthL1norm_sma_skewness,audspecRasta_lengthL1norm_sma_kurtosis,audspecRasta_lengthL1norm_sma_maxSegLen,pcm_RMSenergy_sma_meanSegLen,pcm_RMSenergy_sma_stddev,pcm_RMSenergy_sma_skewness,pcm_RMSenergy_sma_kurtosis,pcm_RMSenergy_sma_maxSegLen,pcm_zcr_sma_meanSegLen,pcm_zcr_sma_stddev,pcm_zcr_sma_skewness,pcm_zcr_sma_kurtosis,pcm_zcr_sma_maxSegLen,audspec_lengthL1norm_sma_de_meanSegLen,audspec_lengthL1norm_sma_de_stddev,audspec_lengthL1norm_sma_de_skewness,audspec_lengthL1norm_sma_de_kurtosis,audspec_lengthL1norm_sma_de_maxSegLen,audspecRasta_lengthL1norm_sma_de_meanSegLen,audspecRasta_lengthL1norm_sma_de_stddev,audspecRasta_lengthL1norm_sma_de_skewness,audspecRasta_lengthL1norm_sma_de_kurtosis,audspecRasta_lengthL1norm_sma_de_maxSegLen,audSpec_Rfilt_sma[0]_meanSegLen,audSpec_Rfilt_sma[0]_stddev,audSpec_Rfilt_sma[1]_meanSegLen,audSpec_Rfilt_sma[1]_stddev,audSpec_Rfilt_sma[2]_meanSegLen,pcm_RMSenergy_sma_risetime,pcm_zcr_sma_risetime,audspec_lengthL1norm_sma_risetime,audspecRasta_lengthL1norm_sma_risetime,Arousal(mean),Valence(mean)
522,522.mp3,ELEMENT.,Kendrick Lamar,DAMN.,54.17,02:08,03:00,0.6644444,1.3928040000000002,0.4420337,3.140671,1.31,0.9970371,0.6377109999999999,1.98975,11.4248,3.14,0.8788524,0.1254423,0.1986901,2.730372,1.64,2.823684,0.05311355,3.135543,16.05795,11.2,0.7378081999999999,0.3512833,0.8444461999999999,5.704704,1.72,2.5961540000000003,0.1772219,0.913575,10.15864,9.76,4.603,0.2524555,4.37375,0.2428478999999999,7.691428999999999,0.4460712,0.4679392,0.4406968,0.43106,0.5375,0.4625
523,523.mp3,FEAR.,Kendrick Lamar,DAMN.,47.15,05:25,06:10,0.751129,0.9714872,1.136517,5.607573,1.78,1.11175,0.489757,3.323704,19.60497,1.89,0.5655422,0.1403804,1.606726,5.46176,1.02,1.039778,0.04142893,3.0651330000000003,15.99779,2.5,0.9633333,0.2398527999999999,1.125082,9.943741,1.61,1.7804,0.1303816,1.045842,16.79242,3.24,2.720625,0.1781848,6.218571,0.2307284999999999,5.205555,0.3796848,0.4833901,0.4627343,0.4735945,0.3375,0.3375
524,524.mp3,FEEL.,Kendrick Lamar,DAMN.,22.1,02:50,03:10,0.5765789000000001,1.2168139999999998,-0.150087,2.784023,2.2,0.23,0.7297986999999999,8.586034,104.945,0.23,0.341875,0.1200124,1.106881,4.576984,1.73,0.9866666,0.0622604,2.905461,13.40872,2.24,0.4039623,0.2557504,0.323399,3.954789,1.78,0.21,0.1415406,6.379242,133.9938,0.21,2.337778,0.1924497999999999,1.466667,0.265892,0.22,0.4494536,0.4968124,0.4758652,0.4530965,0.5125,0.275
525,525.mp3,GOD.,Kendrick Lamar,DAMN.,33.12,02:39,03:10,0.6062963,0.9494557,0.9282405,4.885806,1.38,0.34,3.743329,19.31211,428.1127,0.34,0.8009755999999999,0.08785681,2.750612,11.98904,7.0,10.565,0.04488838,7.27901,116.8362,17.2,1.991875,0.1969904,0.9117942,16.065739999999998,16.18,0.35,0.8695755999999999,15.37403,540.3948,0.35,0.36,1.674127,0.37,1.969571,0.35,0.4620752,0.4790655,0.4569175,0.4502427,0.2375,0.275
526,526.mp3,HUMBLE.,Kendrick Lamar,DAMN.,37.13,02:15,02:50,0.5185915,1.222229,0.4713810999999999,2.871547,1.67,0.4,1.008634,8.592038,116.8712,0.4,0.6608928000000001,0.1383424,0.4907862,3.446827,1.58,3.2925,0.04578779,3.272103,27.34212,6.24,1.016571,0.2583329,0.864247,6.58205,2.41,0.45,0.2357461,4.474952,122.7008,0.45,8.41,0.3204006,0.4,0.3850842,0.38,0.469697,0.4556277,0.385552,0.3717532,0.4625,0.525
530,530.mp3,LUST.,Kendrick Lamar,DAMN.,38.12,04:30,05:06,0.5112162,1.153526,1.740632,7.391255,0.98,4.225555,1.056714,7.2019850000000005,83.08279,14.06,0.6031746,0.132635,1.56969,4.742483,2.16,0.905,0.06879719,1.69465,6.729827,2.82,1.407037,0.2893707,0.3982747,11.92957,3.83,1.028378,0.2351755999999999,2.969589,52.741690000000006,3.1,0.0,0.4379209,0.4,0.5742837,0.41,0.4664032,0.5030303,0.459025,0.488274,0.295454545455,0.3409090909089999
531,531.mp3,PRIDE.,Kendrick Lamar,DAMN.,51.16,03:42,04:31,1.186098,1.295269,0.09315758,3.1743900000000003,2.22,0.54,0.7139986,11.92457,205.5531,0.54,0.9069091,0.1317077999999999,0.919185,3.850461,2.24,25.495,0.03551682,5.358732,57.66528,29.84,1.5593549999999998,0.1701585,1.401336,10.47329,3.7,0.6836485999999999,0.1280563,12.35688,362.8239,1.08,7.16,0.2856745999999999,4.053333,0.3513428,0.54,0.4056122,0.4876374,0.4232730999999999,0.4432889,0.225,0.3
532,532.mp3,The Heart Part 4,Kendrick Lamar,The Heart Part 4,38.12,03:50,04:26,0.6733928000000001,0.7821165,0.5038756,3.160467,2.2,5.378571,1.165802,7.066669,71.12246,29.81,1.435769,0.133431,0.5888793000000001,1.980893,5.0,3.114546,0.06166989,3.1261330000000003,20.09063,17.18,2.351875,0.1669082,0.8117241,10.9353,15.45,6.275,0.3152816,1.43343,50.76753,30.31,0.0,0.6188070999999999,0.0,0.8739348,0.58,0.426614,0.4811594,0.4482214,0.4490119000000001,0.5375,0.3375
534,534.mp3,YAH.,Kendrick Lamar,DAMN.,40.14,02:00,02:38,0.5635210999999999,1.375737,0.2298536,1.924924,1.38,3.56,0.6548058000000001,5.564732,54.50258,21.53,0.5841177,0.1207251,1.066035,3.660917,1.42,22.44,0.02398145,5.960819,111.5317,22.44,0.4704706,0.1818015,1.855919,10.26947,1.15,13.085,0.1293702,4.770522,83.68324,22.08,26.14,0.3141949,13.07,0.4741922,8.713333,0.4429429,0.463964,0.4371872,0.4441942,0.1625,0.2875
535,535.mp3,Setting the World On Fire,Kenny Chesney,Setting the World On Fire,37.13,02:50,03:25,0.613,1.195543,-1.299289,5.7241230000000005,3.44,0.56,0.5158343,11.59038,169.6385,0.56,0.5839681999999999,0.08132937,-0.6741507,5.572068,1.29,7.8675,0.02720944,4.0375760000000005,51.44796,20.37,1.081765,0.1593587,1.334356,8.327952,3.19,18.415,0.08339057,14.02302,394.0724,36.43,11.85333,0.09635048,0.45,0.1747076,0.39,0.4718615,0.4553571,0.4561688,0.4023269,0.7625,0.7875
536,536.mp3,Bar at the End of the World,Kenny Chesney,Cosmic Hallelujah,45.14,02:25,03:08,0.6424286,1.004883,-2.3618360000000003,12.32261,3.06,0.0,4.936316000000001,25.25923,714.7613,0.0,1.069286,0.07189956,-0.6540548,8.853297,1.7,0.0,0.03331111,11.16678,243.3229,0.0,0.9715555,0.1413746,0.7548909,5.446634,3.07,0.0,1.241217,15.614120000000002,746.6531,0.0,0.0,0.165371,0.46,0.9340424,0.0,0.483426,0.4607342,0.4687430999999999,0.4400444999999999,0.7875,0.825
537,537.mp3,Noise,Kenny Chesney,Noise,58.18,02:03,02:59,0.7124359,1.045996,-1.888527,9.040256,1.61,0.0,0.6309541,18.32728,385.6891,0.0,0.8470770000000001,0.05745194,-1.34617,8.471935,1.77,5.567,0.02715267,3.718245,48.47658,17.46,0.6973494,0.1484257999999999,1.250267,6.816696,1.1,57.73,0.1047675,24.9673,940.7386,57.73,0.0,0.1650354,0.0,0.3216015,0.0,0.4780882999999999,0.4554864999999999,0.4572119,0.4154589,0.7625,0.7125
539,539.mp3,Don't Mind,Kent Jones,Don't Mind,67.18,02:10,03:15,1.361458,1.0540120000000002,-0.07010987,4.987443,3.93,1.082712,0.3351123,2.478692,17.341720000000002,4.9,0.8358974,0.1295117999999999,1.296599,5.089233999999999,1.56,0.8994203000000002,0.04857919,1.666667,6.017303,1.94,1.5051219999999998,0.2606923,0.9752063,7.982239999999999,4.34,4.541,0.08396479,0.8318424999999999,8.977679,10.57,1.97875,0.1630003,1.862059,0.1333108,1.207255,0.3977595,0.4864824,0.4309186,0.4161314,0.6125,0.65
540,540.mp3,You,Keyshia Cole,You,49.14,03:03,03:50,0.7593548000000001,1.507236,1.113891,5.427967,2.06,2.654118,0.7352133000000001,6.13715,63.57443000000001,9.49,0.6709999,0.1285088,1.554072,5.648351,2.06,3.092308,0.04210301,2.382041,16.71206,13.56,0.6765217,0.3447492,2.083723,12.4429,2.31,0.6135526,0.1692692,3.451667,46.26107,1.13,0.0,0.232719,0.0,0.3634635,0.0,0.4320734999999999,0.4567926999999999,0.395097,0.4357508,0.5125,0.3875
541,541.mp3,Location,Khalid,Location,47.15,02:00,02:45,0.6782609,1.2124780000000002,0.7442576,2.99017,1.71,0.0,1.593024,16.246560000000002,335.2763,0.0,0.8489091000000001,0.1688628999999999,0.6056576,2.267887,2.24,10.39333,0.04708381,6.2762080000000005,77.45506,19.19,1.037556,0.2245087,1.47233,11.67502,3.19,1.298333,0.3253008,12.44784,382.0764,2.05,0.0,0.9052345,0.0,1.000894,0.0,0.3945912,0.4612436,0.4056644,0.4105622,0.275,0.35
542,542.mp3,Promise,KiD Ink,Summer in the Winter,40.14,02:48,03:26,0.8602173000000001,1.087074,0.5033585,4.025411,2.25,0.45,1.310182,13.56722,218.3946,0.45,0.797551,0.1013458999999999,-0.2317775999999999,3.237279,3.09,2.641666,0.04620473,4.440591,41.58775,4.99,1.4562959999999998,0.2304715,1.126092,8.64688,2.65,0.6576271,0.2173639999999999,13.94045,393.3898,1.21,0.0,0.2164931,0.0,0.8212269,0.0,0.5085085,0.4564565,0.4204204000000001,0.4281782,0.7125,0.6125
544,544.mp3,Picture,Kid Rock,The Studio Albums: 1998 - 2012,72.21,03:45,04:55,1.143333,1.48501,0.1515985,2.200005,3.02,0.0,1.2511290000000002,21.58949,565.1452,0.0,1.040909,0.09216125,0.0240153,2.511329,5.27,4.176875,0.05022968,4.038369,28.25906,8.77,1.149828,0.1916026,1.834157,10.80458,3.23,1.478889,0.2445192,21.9683,921.868,4.55,0.0,0.2907635,0.0,0.6289206,0.0,0.442746,0.4381600999999999,0.4052250999999999,0.4117564999999999,0.45,0.625
546,546.mp3,Crank It (Woah!)(Radio Edit),Kideko,Crank It (Woah!) (Radio Edit),34.12,02:06,02:38,0.5966071,1.135744,-0.1509853,3.047569,1.76,0.37,1.917735,16.21041,299.9801,0.37,0.4541332999999999,0.09964827,0.01417387,2.637985,1.73,3.596667,0.04945077,2.517455,22.03645,14.48,0.4089157,0.316265,0.9391472,4.3287260000000005,2.22,6.423333,0.3757891,16.4217,491.0407,15.83,0.34,0.3251325,0.38,0.5553854,0.35,0.4854197,0.4680412,0.3799706,0.3776140999999999,0.7875,0.575
548,548.mp3,Gold,Kiiara,Gold,37.13,03:00,03:35,0.6553571,0.9360894,0.6698455,4.701811,1.41,0.93,0.8893030000000001,9.79542,142.3484,1.46,0.5739681999999999,0.1336512,0.4537723,2.657111,1.68,8.405,0.04558496,4.441313,46.85588,16.68,1.252143,0.192947,1.126943,9.175823,2.41,5.788333000000001,0.2024093,6.2099720000000005,143.9894,26.82,0.0,0.7979323,34.53,1.302137,0.0,0.4423701,0.4591449999999999,0.4218073,0.4504869999999999,0.45,0.55
549,549.mp3,09 Conscience (feat. Future),Kodak Black,Painting Pictures,63.18,02:24,03:25,0.954697,1.506034,0.2867120999999999,3.317031,1.91,0.66,0.6341972,11.37785,205.6694,0.66,0.986508,0.09398419,0.4523581,4.098632,1.51,37.59,0.02651741,2.751264,42.91129,37.59,1.2324,0.339015,0.6197754,7.706069999999999,3.12,1.311277,0.1315943,6.591121,179.6872,2.08,0.0,0.1404977999999999,0.0,0.2170982999999999,0.0,0.4805400999999999,0.493884,0.4552819999999999,0.428753,0.4375,0.3125
550,550.mp3,Everything 1K,Kodak Black,Lil Big Pac,32.1,02:35,03:05,0.5824074,1.172104,-0.08638304,2.385485,1.78,0.39,0.9773542,13.08243,210.97,0.39,0.715,0.08924215,-0.2417828,4.574358,1.6,4.112857,0.04419753,3.961545,30.46383,11.19,0.758718,0.2291493,0.3020213,4.519033,1.77,0.4289189,0.1776357999999999,12.90747,332.6106,0.82,1.185,0.2307172,0.38,0.3209962,0.34,0.4589856,0.4671259,0.4580462999999999,0.4248590999999999,0.4375,0.375
551,551.mp3,Tunnel Vision,Kodak Black,Tunnel Vision,52.16,03:10,04:00,0.9073684,1.125903,0.7229711,4.145601999999999,1.67,0.0,1.244239,18.68378,442.6239,0.0,3.153125,0.1070399,-0.6257688,4.029408999999999,9.36,0.0,0.02055636,17.2817,515.1115,0.0,1.077292,0.2671202,1.271417,9.50216,2.81,25.89,0.2799410999999999,12.236,459.745,49.0,2.21,0.1032999,0.0,0.4173009,0.0,0.3926853,0.4481232,0.4435034,0.4612127,0.2875,0.375
552,552.mp3,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,This Girl (Kungs Vs. Cookin' On 3 Burners),25.11,02:34,02:57,0.3664706,1.577932,-0.3468434,2.316638,1.0,0.31,2.645853,15.08439,261.6981,0.31,0.4294643,0.1204573,-0.2091222,2.633942,1.23,2.161818,0.06657697,2.767863,16.66205,3.94,0.4469090999999999,0.2770651,1.601294,6.186687,1.56,0.33,0.5518401999999999,14.37034,400.8239,0.33,0.92,0.4120189999999999,0.925,0.8759734,0.25,0.3996795999999999,0.4681617999999999,0.3576292,0.3428114,0.85,0.8125
554,554.mp3,First Time,Kygo,First Time,41.13,02:21,03:00,0.7409091,0.9544958,-0.2857194,3.891964,2.41,0.0,2.616769,20.3393,473.776,0.0,0.6390625,0.1038966,0.6814175,3.114302,1.11,6.611667,0.06638672,2.355115,18.73726,10.89,0.8632609,0.2120393,0.5650595,5.355319000000001,5.22,0.0,0.562546,17.11872,656.9243,0.0,0.0,0.8255679,0.0,1.486962,0.0,0.4566545,0.4505495,0.4627595,0.4644689,0.6625,0.65
555,555.mp3,It Ain't Me,Kygo,It Ain't Me,24.09,03:13,03:35,0.349403,1.618126,-0.5965113000000001,2.2697540000000003,1.03,0.23,3.181307,16.11121,292.9171,0.23,0.4035088,0.1057708,-0.6107935,2.669511,1.2,2.063636,0.05350801,2.261693,21.82143,12.42,0.5148837,0.265682,-0.1035777,6.505198,1.42,0.32,0.7054005999999999,13.67645,393.8307,0.32,0.27,0.9937632,0.27,1.559835,0.29,0.4154488,0.5210855999999999,0.4709812,0.4146138,0.7625,0.6875
558,558.mp3,iSpy,Kyle,iSpy,17.07,03:50,04:05,0.6181481,1.378179,-0.1345632,2.640683,2.81,0.175,2.674341,10.69761,131.7369,0.19,0.3958974,0.1204491999999999,1.298823,5.023525,1.92,0.7125,0.07091522,1.847065,13.70747,2.2,0.2322222,0.2432484,1.897518,10.27741,0.44,2.306,0.4868092,11.75129,250.0816,4.7,3.4466660000000005,0.3592288,0.17,0.9480668,0.17,0.3923304,0.4643068,0.4029498,0.3917404,0.55,0.5125
560,560.mp3,call the police,LCD Soundsystem,call the police / american dream,47.15,05:55,06:40,0.8057692,0.8561876,-1.829611,7.700336999999999,3.25,0.0,4.966273999999999,25.52555,728.0566,0.0,0.5888733,0.04300402,-1.407165,6.368824,1.12,0.0,0.02636456,17.89847,521.685,0.0,0.8270000000000001,0.09365695,0.4453982,4.201993,2.12,0.0,1.231646,16.75992,786.0235,0.0,0.0,1.401705,0.0,2.454123,0.0,0.4899914999999999,0.4821124,0.4842419,0.4767888,0.6625,0.5125
561,561.mp3,Another Day of Sun,La La Land Cast,La La Land (Original Motion Picture Soundtrack),52.16,02:55,03:45,1.0374,1.239974,-1.258007,5.157994,3.31,0.755,0.6318635,15.04616,311.0718,0.95,1.573333,0.08228332,-0.2477485,3.846632,6.89,25.155,0.03138668,7.023396000000001,135.7571,49.3,0.6580769000000001,0.1355066,0.8819978,5.161597,1.47,0.0,0.1285555,14.55304,548.5004,0.0,1.51,0.1112423999999999,1.49,0.2434547,1.49,0.4417708999999999,0.4981713,0.4573629,0.4336862,0.825,0.8875
562,562.mp3,You Look Good,Lady Antebellum,You Look Good,27.1,02:35,03:00,0.5648889,1.594883,-1.233358,4.190556,1.59,0.33,1.094644,14.60861,251.5618,0.33,0.5886045999999999,0.09219766,-0.5911714,3.357422,1.38,4.8,0.03262923,5.581618,69.94936,5.64,0.4779245,0.1937392999999999,1.485061,7.370425999999999,1.65,0.35,0.2191589,14.86036,421.1211,0.35,0.3,0.2777236,0.34,0.5339549,0.33,0.4244898,0.4630798,0.4137291,0.3862709,0.7375,0.6875
563,563.mp3,Telephone (Feat. Beyonc?,群星쀀,2011 Grammy Nominees,25.11,03:17,03:40,0.5553125,1.710718,0.02632862,2.010139,1.26,0.3431427999999999,0.3333522,1.873476,9.667248,0.9,0.3747825999999999,0.135423,1.085068,3.924897,0.96,0.3947727,0.05358037,1.541911,7.754488999999999,1.0,0.4194643,0.2345626999999999,1.62229,8.623146,2.44,0.6527778000000001,0.07777674,0.9689292,6.088687999999999,2.02,0.7960714,0.0737518,0.6077419,0.1365211,0.5553659000000001,0.4253104,0.4821786,0.4116939999999999,0.4136964,0.7375,0.6875
564,564.mp3,Just Dance(Richard Vission Remix),Lady GaGa,Just Dance,47.15,04:15,05:00,0.7590321999999999,1.069994,-0.1705886,3.3853120000000003,1.42,0.51,1.423289,13.73184,210.9944,0.51,0.5703658,0.1110743999999999,0.366359,2.980287,1.07,7.805,0.05778048,2.857593,25.83528,34.15,0.6116883000000001,0.2429112,1.011413,5.160058,2.07,0.49,0.1719908,4.490419,270.2296,0.49,0.48,0.5630076999999999,0.47,0.7643138,0.47,0.4829642,0.4878619999999999,0.4467632,0.4356899999999999,0.9,0.475
565,565.mp3,A-Yo,Lady Gaga,A-Yo,37.13,02:50,03:25,0.5926666,1.461562,-0.679998,3.565481,1.57,0.0,5.98843,21.76401,524.1396,0.0,0.612931,0.1030231,0.4654199,3.33675,2.38,7.8625,0.04265892,6.628036,104.7062,12.79,0.4667105,0.2181900999999999,1.314552,5.7849580000000005,1.06,0.36,1.4138389999999998,14.69351,579.614,0.36,0.0,1.153499,0.37,1.774016,0.0,0.4250541,0.4778138,0.4001623,0.4034090999999999,0.725,0.6375
566,566.mp3,Alejandro,Lady GaGa,The Fame Monster (Deluxe Edition),52.16,03:30,04:20,1.478857,0.9729531,-0.5785811,3.984036,6.46,0.6089412,0.2242073,2.69366,17.39791,0.91,0.7655881999999999,0.1125954,0.7432342,3.3204290000000003,1.6,0.7516176999999999,0.03492205,1.868641,12.53182,1.4,0.5659783,0.181302,1.27815,5.923363,0.79,1.462857,0.04733548,1.342631,8.982625,4.24,20.54,0.1599986,5.1325,0.1585638999999999,0.6177381,0.4342637,0.4902791,0.413667,0.4306064,0.775,0.725
567,567.mp3,Applause,Lady GaGa,ARTPOP,32.1,03:00,03:30,0.5084746,1.866634,-1.5617299999999998,5.287037000000001,2.42,0.34,5.709478,20.17174,450.3185,0.34,0.7876316,0.1039431,-0.8563038000000001,3.950302,1.13,0.0,0.04430205,6.307593,106.9567,0.0,0.3662651,0.2187665,1.335967,5.960562,1.14,0.35,1.336309,14.33932,510.7588,0.35,0.37,0.5077483,0.37,1.7917169999999998,0.36,0.4514715,0.5134627,0.4201627999999999,0.4211021,0.875,0.825
568,568.mp3,Bad Romance,Lady GaGa,2010 The Hottest,34.12,04:11,04:43,0.5468853,1.284469,-1.191648,5.236924,1.52,0.41,0.9823115,14.65952,244.3624,0.41,0.5210769000000001,0.09219673,-0.9270351,4.548709,2.05,0.97,0.02622604,7.088611,130.1199,0.97,0.3715385,0.2078507999999999,1.140901,6.866961,0.58,2.58,0.1694223,19.54831,575.3912,2.58,1.3,0.1911553,1.31,0.3334180999999999,0.36,0.524595,0.4798233,0.4541972999999999,0.4276877999999999,0.975,0.825
569,569.mp3,Born This Way,Lady Gaga,Born This Way (Bonus Track Version),67.18,03:05,04:10,1.048704,1.393574,-0.5178676,2.512261,3.89,4.131538,0.2641262,6.869252,82.92307,23.26,1.2792,0.07942405,-0.1121395,2.2399560000000003,5.35,1.733421,0.03262434,3.14485,20.566270000000003,6.64,1.127059,0.1600208,1.221359,7.449660000000001,3.67,3.348824,0.0483913,4.14914,64.22073,24.22,3.205238,0.04385851,6.65,0.08690869,2.758,0.4476475,0.4946975,0.4491411,0.4180732,0.7,0.65
570,570.mp3,Million Reasons,Lady Gaga,Joanne (Deluxe),24.09,02:43,03:05,0.4991667,1.234552,-0.5458223000000001,2.5330060000000003,2.61,0.26,3.622079,14.25475,221.8335,0.26,0.6402701999999999,0.09095107,-0.1744812999999999,2.443397,1.54,0.0,0.029171,16.93966,400.9938,0.0,0.6297368,0.1484574,0.7423879,6.828505000000001,2.07,0.23,0.661108,15.102529999999998,386.9564,0.23,0.28,1.417232,0.25,2.035801,0.25,0.4805846,0.4997912,0.4931107,0.4258872999999999,0.7375,0.5375
571,571.mp3,Paparazzi,Lady GaGa,The Fame,35.11,02:47,03:20,0.8257142,1.275567,-0.5162972,3.430028,2.23,4.468333,0.439175,7.235774,80.61909,14.62,1.507391,0.07475078,-0.521899,3.811925,7.25,2.8925,0.03433232,3.617322,26.13885,5.75,0.4743835,0.210682,1.312898,8.162888,0.97,0.6089473000000001,0.07575474,5.771495,91.03335,1.19,0.6766666,0.06833559,0.6733333,0.1173356,0.43,0.4592274999999999,0.4755365,0.4577968,0.4200286,0.6625,0.725
572,572.mp3,Perfect Illusion,Lady Gaga,Joanne (Deluxe),30.11,01:52,02:20,0.4062162,0.9001688,-1.881787,8.328152000000001,0.93,0.39,1.432021,15.33529,267.7706,0.39,0.5387272,0.07490184,0.1552752,4.758577,1.06,0.0,0.02370951,11.13895,251.2403,0.0,0.6517391,0.1480957,1.142398,6.659201,3.36,0.35,0.2738869,17.0379,499.0839,0.35,0.41,0.1838051,0.43,0.3565122,0.4,0.4826435,0.4859813,0.4599465999999999,0.4335781,0.7375,0.525
573,573.mp3,Poker Face,Lady GaGa,The Fame,76.22,02:41,03:55,1.086957,1.2173200000000002,-0.1398962,3.2891410000000003,6.95,0.8241758,0.2210688,1.907338,14.22375,1.43,0.9965789,0.08829089,-0.09529436,3.159235,1.5,1.521304,0.03667308,3.492597,21.74501,4.03,1.1025,0.2221477,0.6887141,4.770794,3.43,1.531837,0.04818537,0.7961701999999999,6.670319,5.07,2.846538,0.04115006,0.9930666,0.07893101,0.917439,0.4639284000000001,0.4726172,0.4390469,0.4158768,0.7625,0.7625
574,574.mp3,Lady Gaga - The Cure,Lady Gaga,The Cure,44.14,02:43,03:25,0.7529091,1.633564,-0.89446,3.309419,1.88,0.45,1.156776,15.94694,309.3863,0.45,0.6450793,0.1456017999999999,0.1573109999999999,3.144211,2.11,7.008333,0.04206037,6.394969000000001,84.70034,12.37,1.335,0.2024796,0.9771379,7.205732000000001,9.01,0.43,0.217334,16.5889,571.3214,0.43,0.0,0.8342993000000001,0.0,1.131142,0.0,0.4499545,0.461101,0.4360782999999999,0.4183348,0.7875,0.775
575,575.mp3,The Edge Of Glory (Lady Gaga Tribute) - Instrumental,Pure Music,The Edge Of Glory (Lady Gaga Tribute) - Instrumental,72.21,04:03,05:13,0.9728985,1.397542,-1.185736,3.683384,3.58,0.0,1.520776,26.74641,808.9767,0.0,0.8371232,0.06544054,-0.3636744,3.747529,1.14,0.0,0.0301264999999999,3.763165,90.44913,0.0,1.351702,0.1326182,0.6137739000000001,5.616266,3.75,0.0,0.3219187,23.37677,1156.81,0.0,1.12,0.1723369,0.0,0.4373922999999999,0.0,0.5048638,0.4756809,0.4833241,0.4779044,0.825,0.7875
576,576.mp3,You And I,Lady GaGa,Born This Way (Special Edition),57.18,03:53,04:48,0.9291803,1.0344950000000002,-1.370083,5.521643,3.58,3.352353,0.1914509,5.677256,59.708580000000005,17.01,0.8087143,0.06085532,-1.117686,5.003744,1.76,0.8079411999999999,0.04199132,2.2023580000000003,10.98928,1.5,1.523333,0.1207348999999999,0.7465385999999999,5.690580000000001,5.71,0.7115,0.03078835,3.3282510000000003,40.66455,1.71,0.9917544,0.04901216,0.9164516,0.07743637,0.9632204,0.4804282999999999,0.4281201,0.481306,0.4440934,0.7125,0.7125
577,577.mp3,Morning Light (The Voice Performance),Laith Al-Saadi,The Complete Season 10 Collection (The Voice Performance),28.09,03:19,03:45,0.5733333,1.363754,-2.223776,8.128458,2.34,0.31,5.903275,18.898,398.2528,0.31,0.4391935,0.07437132,-2.13997,8.177145,1.01,0.0,0.03057375,14.87656,353.19,0.0,0.5579166,0.1216846999999999,0.883763,6.898822999999999,1.96,0.31,1.401181,13.34386,456.6825,0.31,0.29,1.562682,0.3,2.271162,0.31,0.4917681,0.4652827,0.4931997,0.4552613,0.6375,0.575
578,578.mp3,Lust for Life,Lana Del Rey,Lust for Life,42.13,03:40,04:20,0.8975555000000001,1.165601,-0.3511872,2.083732,2.48,0.0,4.237235,24.48636,662.3872,0.0,0.9,0.0875437,0.06331761,2.043486,3.2,4.046667,0.04734668,5.981662,70.97189,18.39,0.835,0.09768924,0.6067688,5.001961,4.47,0.0,1.060108,14.15843,653.3138,0.0,0.0,0.8528634,0.0,0.6653553000000001,0.0,0.4815255999999999,0.459118,0.4727055999999999,0.4538737,0.4625,0.625
579,579.mp3,Love,Lana Del Rey,Love,29.11,03:58,04:25,0.5596,0.9051547,-1.2902360000000002,4.400761,2.07,0.31,4.294106,18.99072,403.7392,0.31,0.7120513,0.08796281,-0.7476914000000001,3.455834,1.91,0.0,0.02894942,22.48099,605.5531,0.0,0.8953571,0.08886757,0.9996561,7.468995,1.87,0.31,1.006824,13.87351,477.6815,0.31,0.3,2.040882,0.29,3.197182,0.3,0.492058,0.484116,0.476174,0.464779,0.2625,0.225
580,580.mp3,Road Less Traveled,Lauren Alaina,Lauren Alaina,37.13,02:45,03:20,0.6135,0.9700833,-2.207655,10.82705,2.3,0.39,1.891342,17.74065,347.0478,0.39,0.5310144,0.06623754,-1.1014389999999998,6.349298999999999,1.33,1.67,0.02599163,9.892722,204.6933,1.67,0.86,0.1435871,0.8184584,5.495678,2.99,0.52,0.3537958,18.94227,610.6992,0.52,0.0,0.3736268,0.37,0.6567233,0.37,0.4542749,0.4872835999999999,0.4810605999999999,0.4483225,0.85,0.7875
582,582.mp3,Lauren_Duski_-_Ghost_In_This_House_-_Studio_Version_-_The_Voice_12,Lauren Duski,Ghost In This House (The Voice Performance),62.18,02:25,03:25,1.0193219999999998,1.012587,-0.5377403000000001,3.756888,3.21,0.0,1.64352,23.63307,645.3407,0.0,1.294042,0.05518427,-1.589587,7.455563000000001,3.22,14.19,0.03886896,3.883691,40.43933,25.32,1.8,0.1415502,0.9769534,8.211794,5.12,0.0,0.3445132999999999,21.54682,992.2104,0.0,0.0,0.5193547000000001,0.0,0.8508462,0.0,0.4761135999999999,0.4636863,0.4527114,0.4265655,0.4125,0.5
